"FBgn" "Testis" "AG" "Gut" "Carcass" "OvaryAvg" "HeadAvg" "maxME" "tissuemaxME"
"FBgn0259229" 0 0 2 2 0 2 3 "Gut"
"FBgn0259230" 0 5.28540221886225 0 0 0 0 2 "AG"
"FBgn0259231" 0 0 0 0 0 1 6 "Head"
"FBgn0259233" 0 2.8073549220576 1 1 0 2 2 "AG"
"FBgn0259234" 2 2.32192809488736 2.58496250072116 2 3.24792751344359 3.78135971352466 6 "Head"
"FBgn0259236" 1 3 2.8073549220576 1 0 1.4594316186373 2 "AG"
"FBgn0259237" 1 1 4.90689059560852 0 0 0 3 "Gut"
"FBgn0259238" 5.35755200461808 4.95419631038687 6.56985560833095 4.75488750216347 4.32192809488736 4.28540221886225 3 "Gut"
"FBgn0259239" 0 0 0 2.58496250072116 0 2.75488750216347 6 "Head"
"FBgn0259240" 0 1 0 1.58496250072116 1 4.2667865406949 6 "Head"
"FBgn0259241" 0 0 0 0 0 2.70043971814109 6 "Head"
"FBgn0259242" 0 0 0 1 1 3.16992500144231 6 "Head"
"FBgn0259243" 3.58496250072116 4.08746284125034 4.24792751344359 4.70043971814109 5.10852445677817 5.17990909001493 6 "Head"
"FBgn0259244" 1 2 1 2 0 4.52356195605701 6 "Head"
"FBgn0259245" 0 0 0 0 0 2.39231742277876 6 "Head"
"FBgn0259246" 1.58496250072116 2.32192809488736 1 3 0 6.28540221886225 6 "Head"
"FBgn0259247" 0 1.58496250072116 1 2 3 2.08746284125034 5 "Ovary"
"FBgn0259481" 3.58496250072116 3.16992500144231 4.39231742277876 4.64385618977472 4.4262647547021 6.29920801838728 6 "Head"
"FBgn0259482" 3 3.58496250072116 2.58496250072116 2.8073549220576 4.75488750216347 3.28540221886225 5 "Ovary"
"FBgn0259483" 6.5077946401987 5.35755200461808 4.32192809488736 4.16992500144231 6.27612440527424 4.75488750216347 1 "Testis"
"FBgn0259676" 2 1 1 1 4.7279204545632 0 5 "Ovary"
"FBgn0259677" 1 2 0 1 0 2.90689059560852 6 "Head"
"FBgn0259678" 1 1 3.90689059560852 4.16992500144231 0 2.70043971814109 4 "Carcass"
"FBgn0259680" 0 1 1.58496250072116 4.75488750216347 0 3.61470984411521 4 "Carcass"
"FBgn0259682" 5.39231742277876 4.58496250072116 5.58496250072116 7.29462074889163 9.72280753116955 7.33762190199251 5 "Ovary"
"FBgn0259683" 1 0 0 0 0.584962500721156 0 1 "Testis"
"FBgn0259685" 1.58496250072116 3 3.16992500144231 3.16992500144231 4.8073549220576 4.18982455888002 5 "Ovary"
"FBgn0259697" 0 0 0 0 0.584962500721156 0 5 "Ovary"
"FBgn0259699" 2.32192809488736 4.64385618977472 4.4594316186373 4.24792751344359 4.35755200461808 4.4262647547021 2 "AG"
"FBgn0259700" 2.32192809488736 4.58496250072116 4.39231742277876 4.24792751344359 4.35755200461808 4.37503943134692 2 "AG"
"FBgn0259701" 6.68650052718322 4.85798099512757 1.58496250072116 0 0 0 1 "Testis"
"FBgn0259702" 0 0 0 0 0 0 1 "NoData"
"FBgn0259703" 0 0 0 0 0 0 1 "NoData"
"FBgn0259704" 4.16992500144231 2.32192809488736 2.58496250072116 2.32192809488736 4.32192809488736 2.24792751344359 5 "Ovary"
"FBgn0259705" 5.6724253419715 4.32192809488736 3.58496250072116 2 3.4594316186373 2.90689059560852 1 "Testis"
"FBgn0259707" 0 1 0 1.58496250072116 0.584962500721156 4.39231742277876 6 "Head"
"FBgn0259708" 1 1.58496250072116 4.16992500144231 2 3.08746284125034 2.08746284125034 3 "Gut"
"FBgn0259709" 1 1.58496250072116 4.16992500144231 2 3.08746284125034 2.08746284125034 3 "Gut"
"FBgn0259710" 3.70043971814109 3 0 0 0 0 1 "Testis"
"FBgn0259711" 2.32192809488736 2 3.58496250072116 2.58496250072116 4.39231742277876 2.39231742277876 5 "Ovary"
"FBgn0259712" 0 0 0 0 0 0 1 "NoData"
"FBgn0259713" 0 1 0 0 0 2.24792751344359 6 "Head"
"FBgn0259714" 1 0 0 1.58496250072116 0 3.4594316186373 6 "Head"
"FBgn0259715" 4.58496250072116 3.90689059560852 3.16992500144231 6.96578428466209 0.584962500721156 7.53138146051631 6 "Head"
"FBgn0259716" 2 1.58496250072116 1 3 0 3.35755200461808 6 "Head"
"FBgn0259717" 3.4594316186373 3.70043971814109 3.4594316186373 3.4594316186373 4.24792751344359 3.32192809488736 5 "Ovary"
"FBgn0259718" 2 3.16992500144231 2.8073549220576 2.32192809488736 2.90689059560852 1.8073549220576 2 "AG"
"FBgn0259720" 6.3037807481771 3.70043971814109 2.8073549220576 2.32192809488736 4.75488750216347 2.52356195605701 1 "Testis"
"FBgn0259721" 5.04439411935845 3.4594316186373 3.32192809488736 3 4.20945336562895 3.32192809488736 1 "Testis"
"FBgn0259722" 1 2.32192809488736 3.16992500144231 3.16992500144231 3.4594316186373 2.8073549220576 5 "Ovary"
"FBgn0259725" 5.4594316186373 4 4.16992500144231 4.08746284125034 5.2667865406949 4.24792751344359 1 "Testis"
"FBgn0259726" 5.4594316186373 4 4.16992500144231 4.08746284125034 5.2667865406949 4.24792751344359 1 "Testis"
"FBgn0259727" 5.49185309632967 4 4.16992500144231 4.08746284125034 5.3037807481771 4.24792751344359 1 "Testis"
"FBgn0259728" 2 2 1.58496250072116 1.58496250072116 3.08746284125034 2.08746284125034 5 "Ovary"
"FBgn0259729" 9.01122725542325 5.35755200461808 1 0 0 0 1 "Testis"
"FBgn0259730" 3.8073549220576 4.90689059560852 4.58496250072116 5.75488750216347 3.39231742277876 5.92481250360578 6 "Head"
"FBgn0259731" 3.8073549220576 4.90689059560852 4.58496250072116 5.75488750216347 3.39231742277876 5.92481250360578 6 "Head"
"FBgn0259732" 3.8073549220576 4.90689059560852 4.58496250072116 5.75488750216347 3.39231742277876 5.92481250360578 6 "Head"
"FBgn0259733" 3.8073549220576 4.90689059560852 4.58496250072116 5.75488750216347 3.39231742277876 5.92481250360578 6 "Head"
"FBgn0259734" 2.58496250072116 3 3.4594316186373 3.58496250072116 6.16992500144231 3.49185309632967 5 "Ovary"
"FBgn0259735" 2.58496250072116 4.4594316186373 2.8073549220576 2.8073549220576 3.8073549220576 3.24792751344359 2 "AG"
"FBgn0259736" 2.58496250072116 3 4.16992500144231 6.4093909361377 1 5.52356195605701 4 "Carcass"
"FBgn0259737" 3.32192809488736 2 0 0 0 0 1 "Testis"
"FBgn0259738" 0 1 0 2 0 4.95419631038687 6 "Head"
"FBgn0259739" 5.85798099512757 4.08746284125034 1 0 0 0 1 "Testis"
"FBgn0259740" 2.58496250072116 3.70043971814109 4.39231742277876 2.32192809488736 1 3.28540221886225 3 "Gut"
"FBgn0259741" 4.64385618977472 2.58496250072116 0 0 0 0.321928094887362 1 "Testis"
"FBgn0259742" 4.52356195605701 4.08746284125034 2.58496250072116 2.58496250072116 4.58496250072116 2.4594316186373 5 "Ovary"
"FBgn0259745" 1.58496250072116 2.58496250072116 2.58496250072116 2.58496250072116 6.11894107272351 3.78135971352466 5 "Ovary"
"FBgn0259748" 2.8073549220576 3.32192809488736 8.01122725542325 1.58496250072116 0 0 3 "Gut"
"FBgn0259749" 4.39231742277876 6.3037807481771 5.55458885167764 4.08746284125034 4.90689059560852 4.94251450533924 2 "AG"
"FBgn0259785" 3 4.85798099512757 4.39231742277876 4.32192809488736 6.95419631038687 4.3037807481771 5 "Ovary"
"FBgn0259789" 1 1 1.58496250072116 2.32192809488736 6.04439411935845 1.8073549220576 5 "Ovary"
"FBgn0259791" 5.20945336562895 2.8073549220576 1.58496250072116 1.58496250072116 5.6724253419715 0 5 "Ovary"
"FBgn0259794" 8.66888498426625 5.4262647547021 1.58496250072116 1 0 0 1 "Testis"
"FBgn0259795" 11.0140204703149 8.27612440527424 3.58496250072116 2.58496250072116 0 0 1 "Testis"
"FBgn0259817" 2 0 0 0 0 0 1 "Testis"
"FBgn0259818" 1.58496250072116 1 0 0 0 1.32192809488736 1 "Testis"
"FBgn0259821" 0 2 0 1 0 3.08746284125034 6 "Head"
"FBgn0259822" 0 1 1.58496250072116 3.32192809488736 1.58496250072116 4.79441586635011 6 "Head"
"FBgn0259823" 1 1 0 1 0 3.12928301694497 6 "Head"
"FBgn0259824" 2 3.16992500144231 3.8073549220576 3.16992500144231 5.33985000288462 3.78135971352466 5 "Ovary"
"FBgn0259831" 0 0 0 0 0 0.584962500721156 6 "Head"
"FBgn0259832" 3.70043971814109 3.16992500144231 2.32192809488736 2.58496250072116 2.32192809488736 2.08746284125034 1 "Testis"
"FBgn0259834" 3.8073549220576 2 4 2.58496250072116 4.83289001416474 2.52356195605701 5 "Ovary"
"FBgn0259836" 0 0 0 0 0 0 1 "NoData"
"FBgn0259837" 0 0 0 0 0 0 1 "NoData"
"FBgn0259838" 0 0 0 0 0 0 1 "NoData"
"FBgn0259839" 0 0 0 0 0 0 1 "NoData"
"FBgn0259840" 0 0 0 0 0 0 1 "NoData"
"FBgn0259841" 0 0 0 0 0 0 1 "NoData"
"FBgn0259842" 0 0 0 0 0 0 1 "NoData"
"FBgn0259843" 0 0 0 0 0 0 1 "NoData"
"FBgn0259844" 0 0 0 0 0 0 1 "NoData"
"FBgn0259845" 0 0 0 0 0 0 1 "NoData"
"FBgn0259846" 0 0 0 0 0 0 1 "NoData"
"FBgn0259847" 0 0 0 0 0 0 1 "NoData"
"FBgn0259848" 0 0 0 0 0 0 1 "NoData"
"FBgn0259849" 2 1 0 0 0 0 1 "Testis"
"FBgn0259850" 0 0 0 0 0 0 1 "NoData"
"FBgn0259851" 0 0 0 0 0 0 1 "NoData"
"FBgn0259852" 0 0 0 0 0 0 1 "NoData"
"FBgn0259853" 0 0 0 0 0 0 1 "NoData"
"FBgn0259854" 0 0 0 0 0 0 1 "NoData"
"FBgn0259855" 0 0 0 0 0 0 1 "NoData"
"FBgn0259856" 0 0 0 0 0 0 1 "NoData"
"FBgn0259857" 0 0 0 0 0 0 1 "NoData"
"FBgn0259858" 0 0 0 0 0 0 1 "NoData"
"FBgn0259859" 0 0 0 0 0 0 1 "NoData"
"FBgn0259860" 0 0 0 0 0 0 1 "NoData"
"FBgn0259861" 0 0 0 0 0 0 1 "NoData"
"FBgn0259862" 0 0 0 0 0 0 1 "NoData"
"FBgn0259863" 0 0 0 0 0 0 1 "NoData"
"FBgn0259864" 0 0 0 0 0 0 1 "NoData"
"FBgn0259865" 0 0 0 0 0 0 1 "NoData"
"FBgn0259866" 0 0 0 0 0 0 1 "NoData"
"FBgn0259867" 0 0 0 0 0 0 1 "NoData"
"FBgn0259868" 0 0 0 0 0 0 1 "NoData"
"FBgn0259869" 0 0 0 0 0 0 1 "NoData"
"FBgn0259870" 0 0 0 0 0 0 1 "NoData"
"FBgn0259871" 0 0 0 0 0 0 1 "NoData"
"FBgn0259872" 0 0 0 0 0 0 1 "NoData"
"FBgn0259873" 0 0 0 0 0 0 1 "NoData"
"FBgn0259874" 0 0 0 0 0 0 1 "NoData"
"FBgn0259875" 0 0 0 0 0 0 1 "NoData"
"FBgn0259876" 4.90689059560852 3.70043971814109 2 2.32192809488736 5.85798099512757 2.08746284125034 5 "Ovary"
"FBgn0259878" 1 0 1 1 1.58496250072116 2.24792751344359 6 "Head"
"FBgn0259896" 0 0 0 2.32192809488736 0 3.61470984411521 6 "Head"
"FBgn0259916" 1 2.58496250072116 2.58496250072116 2.32192809488736 4.4262647547021 1.90689059560852 5 "Ovary"
"FBgn0259917" 6.04439411935845 3.16992500144231 1 1 0 0 1 "Testis"
"FBgn0259918" 0 0 0 0 0 7.2045711442492 6 "Head"
"FBgn0259922" 5.83289001416474 4.90689059560852 1 1 0 0 1 "Testis"
"FBgn0259923" 1.58496250072116 3.8073549220576 4.64385618977472 3.58496250072116 5.14974711950468 5.57742882803575 6 "Head"
"FBgn0259926" 0 1.58496250072116 0 0 0 0 2 "AG"
"FBgn0259927" 0 1 1 1.58496250072116 1 4.39231742277876 6 "Head"
"FBgn0259932" 6.33985000288462 5.16992500144231 4.52356195605701 4.24792751344359 6.05528243550119 3.95419631038688 1 "Testis"
"FBgn0259933" 5.16992500144231 4.24792751344359 3.4594316186373 4.75488750216347 4.97727992349992 5.73470962022584 6 "Head"
"FBgn0259935" 1 1 0 1 0 1.32192809488736 6 "Head"
"FBgn0259936" 3 3.70043971814109 4.52356195605701 4.90689059560852 7.40087943628218 4.22881869049588 5 "Ovary"
"FBgn0259937" 3.58496250072116 4.70043971814109 6.12928301694497 5.55458885167764 8.467605550083 4.44294349584873 5 "Ovary"
"FBgn0259938" 2.32192809488736 4 4.4594316186373 4.24792751344359 4.39231742277876 4.82017896241519 6 "Head"
"FBgn0259949" 4.16992500144231 7.33985000288462 1 1 0 0 2 "AG"
"FBgn0259950" 0 1.58496250072116 0 0 0 0 2 "AG"
"FBgn0259951" 4.8073549220576 6.59991284218713 5.12928301694497 7.31288295528436 0 0 4 "Carcass"
"FBgn0259952" 4.08746284125034 6.49185309632967 5.08746284125034 7.15987133677839 0 0 4 "Carcass"
"FBgn0259953" 0 1.58496250072116 0 2 0 0 4 "Carcass"
"FBgn0259954" 0 3.32192809488736 0 0 0 0 2 "AG"
"FBgn0259955" 2 5.97727992349992 1 0 0 0 2 "AG"
"FBgn0259956" 3.32192809488736 7.44294349584873 0 0 0 0 2 "AG"
"FBgn0259957" 2.32192809488736 4.8073549220576 0 0 0 0 2 "AG"
"FBgn0259958" 5.7279204545632 9.67771964164101 2 1.58496250072116 0 0 2 "AG"
"FBgn0259959" 3.90689059560852 7.82654848729092 1 0 0 0 2 "AG"
"FBgn0259960" 1.58496250072116 4.95419631038687 0 0 0 0 2 "AG"
"FBgn0259961" 3.32192809488736 7.97727992349992 0 1 0 0 2 "AG"
"FBgn0259962" 1.58496250072116 6.04439411935845 1 0 0 0 2 "AG"
"FBgn0259963" 2 6.02236781302845 1 0 0 0 2 "AG"
"FBgn0259964" 4.39231742277876 8.83920378809694 2 1 0 0.584962500721156 2 "AG"
"FBgn0259965" 3.58496250072116 7.44294349584873 1 0 0 0 2 "AG"
"FBgn0259966" 5.52356195605701 9.82336724004623 2.58496250072116 1 0 0 2 "AG"
"FBgn0259967" 4.32192809488736 8.58496250072116 1.58496250072116 1 0 0 2 "AG"
"FBgn0259968" 4.58496250072116 7.56224242422107 5.88264304936184 8.09275714091985 0 0 4 "Carcass"
"FBgn0259969" 3.70043971814109 8.66177809777199 2 1 0 0 2 "AG"
"FBgn0259970" 3.8073549220576 7.95419631038687 1.58496250072116 1 0 0 2 "AG"
"FBgn0259971" 7.27612440527424 11.1510165388922 4.70043971814109 2.58496250072116 0 0 2 "AG"
"FBgn0259972" 3 6.37503943134692 0 0 0 0 2 "AG"
"FBgn0259973" 4 7.74819284958946 2.32192809488736 0 0 0 2 "AG"
"FBgn0259974" 2.32192809488736 6.83289001416474 0 1 0 0 2 "AG"
"FBgn0259975" 7.11894107272351 8.51175265376738 6.59991284218713 8.4797802640291 0 0 2 "AG"
"FBgn0259977" 1 1 3.58496250072116 1.58496250072116 0 1.70043971814109 3 "Gut"
"FBgn0259978" 5.78135971352466 4.52356195605701 3.32192809488736 3.58496250072116 6.56224242422107 3.95419631038688 5 "Ovary"
"FBgn0259979" 3.90689059560852 3.8073549220576 5.8073549220576 3.70043971814109 6.4757334309664 4.33985000288462 5 "Ovary"
"FBgn0259982" 3.32192809488736 2.32192809488736 1.58496250072116 1.58496250072116 4.04439411935845 1.58496250072116 5 "Ovary"
"FBgn0259984" 1 2.58496250072116 2.8073549220576 2 4.93073733756289 2.4594316186373 5 "Ovary"
"FBgn0259985" 2.32192809488736 2.32192809488736 1 1.58496250072116 4.08746284125034 5.27612440527424 6 "Head"
"FBgn0259986" 1 1.58496250072116 0 0 0 0 2 "AG"
"FBgn0259989" 6.7279204545632 5.95419631038687 6.53915881110803 7.8008998999203 1.58496250072116 8.03066713624694 6 "Head"
"FBgn0259990" 3.8073549220576 3.4594316186373 3.32192809488736 3.8073549220576 6.71424551766612 3.12928301694497 5 "Ovary"
"FBgn0259991" 2 2 2.32192809488736 3.32192809488736 4.04439411935845 2.85798099512757 5 "Ovary"
"FBgn0259992" 2 2.58496250072116 3.16992500144231 0 0 1.8073549220576 3 "Gut"
"FBgn0259993" 2.8073549220576 3 3.70043971814109 3 2 3.24792751344359 3 "Gut"
"FBgn0259994" 0 4 2 2.8073549220576 1 6.7279204545632 6 "Head"
"FBgn0259996" 0 0 0 0 0 0.807354922057604 6 "Head"
"FBgn0259998" 5.55458885167764 6.04439411935845 10.0292872269682 3.16992500144231 0 0 3 "Gut"
"FBgn0260000" 0 0 1.58496250072116 0 0 0 3 "Gut"
"FBgn0260002" 0 0 0 0 0 0.321928094887362 6 "Head"
"FBgn0260003" 1.58496250072116 2.8073549220576 3 3 3.64385618977472 3.08746284125034 5 "Ovary"
"FBgn0260004" 2 2 2.8073549220576 2.58496250072116 1 2.8073549220576 3 "Gut"
"FBgn0260005" 2 1.58496250072116 2.58496250072116 2.32192809488736 1.32192809488736 4.84549005094437 6 "Head"
"FBgn0260006" 1.58496250072116 1 2.8073549220576 2.32192809488736 1.8073549220576 2.8073549220576 3 "Gut"
"FBgn0260007" 4.75488750216347 2.32192809488736 0 0 0 0 1 "Testis"
"FBgn0260008" 2 3.8073549220576 4 4.4594316186373 4.24792751344359 4 4 "Carcass"
"FBgn0260010" 5.12928301694497 3.70043971814109 4 3.70043971814109 5.90689059560852 4.3037807481771 5 "Ovary"
"FBgn0260011" 0 0 0 1 0 0.584962500721156 4 "Carcass"
"FBgn0260012" 3 3.4594316186373 3.4594316186373 3.32192809488736 6.11894107272351 3.58496250072116 5 "Ovary"
"FBgn0260026" 4.58496250072116 4.08746284125034 3 1.58496250072116 0.584962500721156 2.95419631038688 1 "Testis"
"FBgn0260027" 1 1 1.58496250072116 1.58496250072116 1.58496250072116 1.70043971814109 6 "Head"
"FBgn0260049" 4.16992500144231 4.24792751344359 5.08746284125034 4.39231742277876 6.25738784269265 3.83289001416474 5 "Ovary"
"FBgn0260222" 6.10852445677817 4.70043971814109 5.58496250072116 4.75488750216347 5.79441586635011 4.61470984411521 1 "Testis"
"FBgn0260223" 8.61102479730735 7.57742882803575 7.467605550083 7.07681559705083 8.34872815423108 6.9915218460757 1 "Testis"
"FBgn0260224" 4.16992500144231 3.90689059560852 3.32192809488736 3.32192809488736 5.61470984411521 3.4262647547021 5 "Ovary"
"FBgn0260225" 0 0 0 0 0 0 1 "NoData"
"FBgn0260226" 0 0 0 0 0 0 1 "NoData"
"FBgn0260228" 5.04439411935845 6.52356195605701 3.16992500144231 7.99435343685886 1 8.29001884693262 6 "Head"
"FBgn0260229" 1.58496250072116 2 3.70043971814109 3 4.32192809488736 3 5 "Ovary"
"FBgn0260230" 5.97727992349992 4.24792751344359 1 0 0 0 1 "Testis"
"FBgn0260231" 5.97727992349992 4.24792751344359 1 0 0 0 1 "Testis"
"FBgn0260233" 5.35755200461808 5.24792751344359 4.52356195605701 5.24792751344359 6.27612440527424 5.85798099512757 5 "Ovary"
"FBgn0260234" 2 1 1 1 0 7.93663793900257 6 "Head"
"FBgn0260237" 5 5.04439411935845 2.8073549220576 2.58496250072116 4.49185309632967 3.83289001416474 2 "AG"
"FBgn0260238" 3.90689059560852 1 1 3.16992500144231 0.584962500721156 3.39231742277876 1 "Testis"
"FBgn0260241" 3.4594316186373 3.16992500144231 3.16992500144231 3.16992500144231 5.59991284218713 3.35755200461808 5 "Ovary"
"FBgn0260243" 2.58496250072116 2.32192809488736 2.58496250072116 2.58496250072116 6.35755200461808 2.4594316186373 5 "Ovary"
"FBgn0260386" 1 3.32192809488736 2.32192809488736 2 1.58496250072116 1.90689059560852 2 "AG"
"FBgn0260388" 2 2.32192809488736 3.16992500144231 2.8073549220576 3.32192809488736 3 5 "Ovary"
"FBgn0260390" 3.58496250072116 4.4594316186373 3.16992500144231 3 5.74146698640115 3.12928301694497 5 "Ovary"
"FBgn0260392" 7.15987133677839 5.39231742277876 4.90689059560852 5.20945336562895 5.75488750216347 5.03342300153745 1 "Testis"
"FBgn0260393" 0 0 1 0 0 0 3 "Gut"
"FBgn0260396" 8.37068740680722 8.62205181945638 5.4594316186373 7.10852445677817 0.584962500721156 0 2 "AG"
"FBgn0260397" 2.58496250072116 2 2 2 5.12928301694497 2.32192809488736 5 "Ovary"
"FBgn0260398" 3.58496250072116 4.4594316186373 3.16992500144231 3 5.74146698640115 3.12928301694497 5 "Ovary"
"FBgn0260399" 3.70043971814109 1.58496250072116 2.32192809488736 2.58496250072116 6.97727992349992 0 5 "Ovary"
"FBgn0260400" 0 1.58496250072116 1 1.58496250072116 0 3.90689059560852 6 "Head"
"FBgn0260401" 7.20945336562895 5.4594316186373 4.90689059560852 5.24792751344359 5.8073549220576 5.09803208296053 1 "Testis"
"FBgn0260407" 5.04439411935845 3.58496250072116 3.90689059560852 3.32192809488736 5.3037807481771 3.32192809488736 5 "Ovary"
"FBgn0260428" 6.58496250072116 5.24792751344359 1.58496250072116 0 0 0 1 "Testis"
"FBgn0260429" 0 0 0 0 0 1.16992500144231 6 "Head"
"FBgn0260430" 0 0 0 0 0 0 1 "NoData"
"FBgn0260431" 1 0 1 1 2.58496250072116 0.807354922057604 5 "Ovary"
"FBgn0260434" 0 0 0 0 0 0 1 "NoData"
"FBgn0260435" 0 0 0 0 0 0 1 "NoData"
"FBgn0260436" 3.16992500144231 1 0 0 0 0 1 "Testis"
"FBgn0260437" 0 0 1 0 0 0 3 "Gut"
"FBgn0260439" 6.53915881110803 5.8073549220576 5.85798099512757 5.35755200461808 6.88264304936184 5.71424551766612 5 "Ovary"
"FBgn0260440" 0 3.16992500144231 1 1 0 0.321928094887362 2 "AG"
"FBgn0260441" 9.05799172275918 9.403012023575 8.8703647195834 8.48784003382305 9.19105921453166 8.40087943628218 2 "AG"
"FBgn0260442" 4 3.90689059560852 3.90689059560852 4.90689059560852 4.6724253419715 4.75488750216347 4 "Carcass"
"FBgn0260444" 4.85798099512757 3 2 2 3.64385618977472 2.16992500144231 1 "Testis"
"FBgn0260446" 1 1 0 1 0 3.64385618977472 6 "Head"
"FBgn0260447" 3.4594316186373 1 0 0 0 0 1 "Testis"
"FBgn0260450" 2 2 2 1.58496250072116 3.64385618977472 1.58496250072116 5 "Ovary"
"FBgn0260451" 4.64385618977472 2.8073549220576 0 1.58496250072116 0 4.5077946401987 1 "Testis"
"FBgn0260452" 5.78135971352466 2.32192809488736 0 0 0 0 1 "Testis"
"FBgn0260453" 6.56985560833095 3.90689059560852 0 0 0 0 1 "Testis"
"FBgn0260454" 6.56985560833095 3.90689059560852 0 0 0 0 1 "Testis"
"FBgn0260455" 7.15987133677839 4.75488750216347 1 5.20945336562895 0 4.49185309632967 1 "Testis"
"FBgn0260456" 4.16992500144231 5.16992500144231 4.8073549220576 4.75488750216347 6.49185309632967 4.61470984411521 5 "Ovary"
"FBgn0260458" 1.58496250072116 2 2 1.58496250072116 3.39231742277876 1.8073549220576 5 "Ovary"
"FBgn0260459" 5.6724253419715 3 0 0 0 0 1 "Testis"
"FBgn0260460" 5.12928301694497 3.90689059560852 3.4594316186373 3.16992500144231 4.16992500144231 3.20945336562895 1 "Testis"
"FBgn0260461" 7.29462074889163 5.35755200461808 1.58496250072116 1 0 1 1 "Testis"
"FBgn0260462" 5.20945336562895 6.70043971814109 4.90689059560852 5.24792751344359 5.2667865406949 5.77478705960117 2 "AG"
"FBgn0260463" 0 0 0 0 0 0 1 "NoData"
"FBgn0260464" 5.04439411935845 3.4594316186373 3.32192809488736 3 4.20945336562895 3.32192809488736 1 "Testis"
"FBgn0260466" 5.8073549220576 3.58496250072116 0 0 0 0 1 "Testis"
"FBgn0260467" 5.04439411935845 4 4.24792751344359 3.58496250072116 4.49185309632967 3.70043971814109 1 "Testis"
"FBgn0260468" 5.12928301694497 4 4.08746284125034 3.70043971814109 5.04439411935845 3.88264304936184 1 "Testis"
"FBgn0260469" 0 0 0 0 0 0 1 "NoData"
"FBgn0260470" 4.64385618977472 2.8073549220576 0 1.58496250072116 0 4.5077946401987 1 "Testis"
"FBgn0260474" 3.32192809488736 1 1 3.58496250072116 0 3.85798099512757 6 "Head"
"FBgn0260475" 0 0 0 0 1.8073549220576 0 5 "Ovary"
"FBgn0260477" 0 0 0 0 0 0 1 "NoData"
"FBgn0260479" 0 0 0 0 0 0 1 "NoData"
"FBgn0260480" 7.70043971814109 6.14974711950468 2 1 0 0.584962500721156 1 "Testis"
"FBgn0260481" 5.12928301694497 2.32192809488736 1 0 0 0 1 "Testis"
"FBgn0260482" 1 1 1 0 0 0 1 "Testis"
"FBgn0260484" 4.85798099512757 4.75488750216347 4.58496250072116 4.4594316186373 6.21916852046216 4.35755200461808 5 "Ovary"
"FBgn0260486" 1.58496250072116 2.32192809488736 2.32192809488736 2.58496250072116 3 3.78135971352466 6 "Head"
"FBgn0260487" 0 0 0 1 0 0.584962500721156 4 "Carcass"
"FBgn0260499" 0 2 1 4.8073549220576 0 7.85642552862553 6 "Head"
"FBgn0260632" 1 2 3.16992500144231 4.16992500144231 4.49185309632967 3.16992500144231 5 "Ovary"
"FBgn0260634" 6.6724253419715 6.24792751344359 3.58496250072116 3.16992500144231 5.74146698640115 4.22881869049588 1 "Testis"
"FBgn0260635" 5.4262647547021 4.52356195605701 4.8073549220576 4.75488750216347 4.16992500144231 4.83289001416474 1 "Testis"
"FBgn0260639" 3.32192809488736 2 1.58496250072116 2 4.49185309632967 2.52356195605701 5 "Ovary"
"FBgn0260642" 1.58496250072116 1 1 1.58496250072116 0 0 1 "Testis"
"FBgn0260643" 3.70043971814109 1 0 0 0 0 1 "Testis"
"FBgn0260644" 4.70043971814109 2 0 0 0 0 1 "Testis"
"FBgn0260645" 1 1 0 0 0 0 1 "Testis"
"FBgn0260646" 0 0 0 0 0 0 1 "NoData"
"FBgn0260648" 2 2 2 1.58496250072116 3 1.4594316186373 5 "Ovary"
"FBgn0260653" 2.8073549220576 2.8073549220576 2.32192809488736 4.8073549220576 0 3.04439411935845 4 "Carcass"
"FBgn0260655" 2.8073549220576 5.61470984411521 2 2 3.52356195605701 2.32192809488736 2 "AG"
"FBgn0260657" 0 2 0 2 0 6.1548181090521 6 "Head"
"FBgn0260658" 0 0 0 0 0 3.8073549220576 6 "Head"
"FBgn0260659" 2.32192809488736 3.58496250072116 4.58496250072116 3.4594316186373 4.7279204545632 4.02236781302845 5 "Ovary"
"FBgn0260660" 1.58496250072116 1 0 2 1.32192809488736 3.16992500144231 6 "Head"
"FBgn0260713" 0 0 0 0 0 0 1 "NoData"
"FBgn0260718" 4.90689059560852 1.58496250072116 0 0 0 0 1 "Testis"
"FBgn0260719" 0 0 0 0 0 0 1 "NoData"
"FBgn0260720" 1.58496250072116 1 1 0 0 1.58496250072116 1 "Testis"
"FBgn0260721" 0 0 0 0 0 0 1 "NoData"
"FBgn0260722" 1.58496250072116 4.4594316186373 4.32192809488736 3.70043971814109 3.08746284125034 4.49185309632967 6 "Head"
"FBgn0260723" 2 1.58496250072116 2 2.58496250072116 5.02236781302845 1.8073549220576 5 "Ovary"
"FBgn0260741" 3.90689059560852 2.58496250072116 1.58496250072116 2 4.39231742277876 2.08746284125034 5 "Ovary"
"FBgn0260742" 4.8073549220576 3.4594316186373 3.4594316186373 3.32192809488736 4.88264304936184 4.4594316186373 5 "Ovary"
"FBgn0260743" 2.58496250072116 1.58496250072116 4.64385618977472 3 5.55458885167764 3.88264304936184 5 "Ovary"
"FBgn0260744" 3 2.8073549220576 3.16992500144231 2.8073549220576 3.16992500144231 3.97727992349992 6 "Head"
"FBgn0260745" 7.90689059560852 10.9971794809376 5.64385618977472 6.6724253419715 4.24792751344359 7.04984854945056 2 "AG"
